TIMESTAMP,ContextTokens,GeneratedTokens
1700159603775,382,58
1700159603898,1088,400
1700159604318,438,99
1700159604332,901,74
1700159604580,995,551
1700159604676,432,104
1700159604678,388,95
1700159604821,393,89
1700159604855,212,217
1700159605393,937,415
1700159605681,398,89
1700159605731,1002,565
1700159605910,1004,407
1700159606067,1318,157
1700159606071,1093,399
1700159606082,420,104
1700159606296,989,388
1700159606384,1026,418
1700159606440,1314,155
1700159606456,1190,440
1700159606536,393,108
1700159606590,396,100
1700159606807,1315,186
1700159606993,1021,375
1700159606993,1043,531
1700159607021,1491,66
1700159607114,4076,136
1700159607690,1002,395
1700159608080,1023,429
1700159608263,1091,397
1700159608290,2490,78
1700159608330,1135,430
1700159608451,4089,86
1700159608722,1312,156
1700159608857,436,114
1700159609264,21,139
1700159609656,4072,237
1700159609812,215,212
1700159609949,1080,427
1700159610154,4076,35
1700159610360,1093,427
1700159610595,1006,384
1700159610743,165,159
1700159610839,1127,396
1700159611002,1312,230
1700159611248,4080,51
1700159611372,407,124
1700159611542,4093,71
1700159611683,1128,427
1700159612352,1005,556
1700159612765,1008,401
1700159612958,1010,388
1700159613327,396,101
1700159613858,200,183
1700159613876,1005,393
1700159614247,1089,396
1700159614252,1407,92
1700159614637,1060,383
1700159614639,396,76
1700159614662,296,18
1700159614970,1139,407
1700159615209,203,217
1700159615256,44,141
1700159615661,1093,429
1700159615916,1005,414
1700159615956,1086,423
1700159616242,1038,375
1700159616326,1104,396
1700159616704,937,571
1700159617070,1060,395
1700159617365,421,93
1700159617434,1056,383
1700159617575,407,95
1700159617630,4076,29
1700159618163,402,78
1700159618257,203,181
1700159618440,1320,286
1700159618490,203,183
1700159618533,206,179
1700159618731,1101,378
1700159619078,1051,389
1700159619112,4100,46
1700159619885,1016,396
1700159620026,950,590
1700159620148,398,90
1700159620504,1041,400
1700159620590,1109,398
1700159620609,197,217
1700159620693,982,414
1700159621007,1038,396
1700159621164,390,74
1700159621165,1073,393
1700159621349,397,82
1700159621375,387,68
1700159621735,402,92
1700159621924,4082,44
1700159622129,401,87
1700159622559,181,119
1700159622583,203,159
1700159622826,400,84
1700159622917,1021,392
1700159622929,1046,566
1700159623280,1077,375
1700159623524,1052,429
1700159624766,400,82
1700159624855,1131,406
1700159625284,407,147
1700159625303,51,93
1700159625456,1207,408
1700159625737,409,92
1700159626040,386,39
1700159626098,3115,66
1700159626360,3313,51
1700159626733,382,84
1700159626938,1318,192
1700159627009,197,152
1700159627137,1123,402
1700159627300,397,91
1700159627467,181,89
1700159627475,396,127
1700159627614,1075,500
1700159627897,4079,55
1700159627953,181,211
1700159628188,212,217
1700159628288,1066,388
1700159628421,375,63
1700159628494,165,223
1700159628648,1314,228
1700159628892,416,95
1700159629040,1080,397
1700159629045,1069,398
1700159629180,1034,437
1700159629452,200,161
1700159629698,1048,415
1700159630044,206,217
1700159630479,1030,396
1700159631098,406,108
1700159631166,1049,398
1700159631302,996,395
1700159631507,1095,410
1700159631876,1068,385
1700159632008,1013,552
1700159632141,1025,411
1700159632296,47,201
1700159632344,194,190
1700159632352,169,205
1700159632451,417,90
1700159632781,394,91
1700159632985,200,152
1700159633100,4111,38
1700159633187,1067,409
1700159633349,1317,135
1700159633488,21,195
1700159633883,128,211
1700159633890,1134,518
1700159634726,1090,399
1700159634929,1030,408
1700159634982,1128,410
1700159635055,1132,396
1700159635455,1053,559
1700159635471,374,135
1700159635809,1295,68
1700159636372,1052,429
1700159636567,200,179
1700159636686,1058,415
1700159636731,377,59
1700159636830,1314,153
1700159637000,1055,400
1700159637476,379,67
1700159637546,1313,156
1700159637855,1087,388
1700159638062,1051,393
1700159638178,200,168
1700159638387,1039,388
1700159638427,1110,440
1700159638673,120,12
1700159639082,181,220
1700159639104,387,89
1700159639106,206,193
1700159639504,2175,70
1700159639694,428,130
1700159639876,1077,376
1700159640528,1038,429
1700159640568,197,217
1700159640671,4101,79
1700159640761,1010,393
1700159641065,1021,398
1700159641168,200,179
1700159641258,1077,401
1700159641632,405,110
1700159641715,1301,377
1700159642078,26,167
1700159642110,1123,429
1700159642195,408,87
1700159642909,4085,48
1700159642958,395,96
1700159643222,398,90
1700159643271,1049,394
1700159643476,393,102
1700159643822,200,217
1700159643932,4079,54
1700159643977,393,110
1700159644260,4093,34
1700159644450,1060,383
1700159644785,418,110
1700159644867,200,183
1700159644869,3222,54
1700159645065,1083,387
1700159645087,181,144
1700159645316,1056,403
1700159645330,384,59
1700159645361,1095,428
1700159645375,397,62
1700159645399,206,161
1700159645528,1636,78
1700159645743,4128,41
1700159645986,979,91
1700159646016,372,95
1700159646552,4084,47
1700159647061,1049,401
1700159647294,1062,522
1700159647422,200,162
1700159648433,242,14
1700159648940,1091,399
1700159649003,1018,429
1700159649434,4080,155
1700159649869,1315,197
1700159650372,206,152
1700159650389,1315,207
1700159650389,1059,401
1700159650483,399,144
1700159650732,1087,388
1700159650741,408,96
1700159650957,165,189
1700159651091,402,156
1700159651361,1097,500
1700159651398,408,144
1700159651510,206,169
1700159651613,1090,427
1700159651645,4075,40
1700159651800,1054,514
1700159651809,169,164
1700159652204,1030,402
1700159652317,981,398
1700159652545,1004,394
1700159652569,200,161
1700159652702,374,114
1700159652979,2735,134
1700159653031,1349,270
1700159653620,399,137
1700159654242,1020,402
1700159654531,4079,40
1700159654613,404,147
1700159654858,416,88
1700159654998,376,72
1700159655150,381,69
1700159655404,4090,48
1700159655430,1050,411
1700159655550,1064,396
1700159655632,425,72
1700159655650,1012,406
1700159655808,2584,161
1700159656038,417,158
1700159656057,1080,467
1700159656138,14050,39
1700159656199,400,111
1700159656345,1044,411
1700159656730,1068,958
1700159656796,4134,49
1700159657024,406,86
1700159657095,1068,395
1700159657115,1301,398
1700159657124,1313,207
1700159657544,949,96
1700159657683,400,114
1700159658108,396,109
1700159658304,398,113
1700159658349,390,127
1700159658461,1047,398
1700159658522,467,83
1700159658988,4078,494
1700159659002,1105,391
1700159659141,181,95
1700159659308,203,152
1700159659550,4081,43
1700159659568,392,91
1700159660020,1137,396
1700159660088,372,57
1700159660233,377,84
1700159660445,1105,396
1700159660694,1010,398
1700159660902,1066,388
1700159661025,1101,411
1700159661260,215,162
1700159661557,961,418
1700159661965,423,79
1700159662262,4130,48
1700159662433,1080,429
1700159662752,4090,41
1700159663210,181,315
1700159663261,1054,424
1700159663377,424,89
1700159663483,1104,374
1700159663571,197,217
1700159663572,1004,411
1700159663649,1123,429
1700159663714,405,95
1700159663988,1151,411
1700159663988,421,94
1700159664094,1080,396
1700159664111,977,401
1700159664538,200,217
1700159664656,1145,379
1700159664748,1316,234
1700159664913,1998,58
1700159664916,1025,452
1700159664917,4080,54
1700159664982,961,418
1700159664992,404,86
1700159665197,4085,79
1700159665303,1087,569
1700159665451,1137,385
1700159665644,1129,375
1700159665737,1000,396
1700159665839,421,97
1700159665868,4081,39
1700159666293,440,88
1700159666500,404,98
1700159666519,1065,393
1700159666788,1101,418
1700159666966,194,217
1700159666993,1041,426
1700159667087,200,183
1700159667132,907,92
1700159667141,4091,34
1700159667368,1095,387
1700159667434,4085,94
1700159668023,414,90
1700159668035,4084,36
1700159668133,194,177
1700159668299,418,146
1700159668321,1129,395
1700159668332,1069,419
1700159668429,4082,41
1700159668501,446,83
1700159668641,401,77
1700159668884,408,98
1700159668915,1314,164
1700159668940,194,217
1700159669232,314,18
1700159669310,1049,440
1700159669418,194,217
1700159669460,1091,383
1700159669464,403,93
1700159669549,404,92
1700159669638,1087,568
1700159669999,1059,415
1700159670008,4092,113
1700159670116,391,106
1700159670673,387,71
1700159670856,1574,56
1700159671473,401,103
1700159671487,181,115
1700159671503,1064,420
1700159671570,206,183
1700159671577,4081,28
1700159671627,1159,400
1700159671726,11,161
1700159671806,1075,375
1700159671896,1053,396
1700159672049,1030,404
1700159672933,388,79
1700159673172,1090,427
1700159673304,1112,377
1700159673424,1082,450
1700159673759,206,217
1700159673870,1479,86
1700159674101,1044,411
1700159674352,1074,378
1700159674713,4089,101
1700159674888,36,179
1700159674925,1058,397
1700159675557,302,18
1700159675580,197,162
1700159675859,203,217
1700159676159,402,130
1700159676174,377,123
1700159676324,1095,378
1700159676451,428,74
1700159676488,1115,415
1700159676491,181,84
1700159677259,378,80
1700159677350,378,55
1700159677399,200,163
1700159677457,1137,385
1700159677509,1140,411
1700159677569,1313,187
1700159677717,431,97
1700159678067,404,85
1700159678073,1030,388
1700159678163,1133,425
1700159678164,379,59
1700159678444,396,199
1700159678607,1063,397
1700159678756,1059,411
1700159678759,1174,387
1700159679188,1079,409
1700159679421,393,93
1700159679460,326,18
1700159679598,379,93
1700159679916,1030,389
1700159680673,388,77
1700159680930,4142,139
1700159680965,1059,385
1700159680973,1080,429
1700159681186,1084,388
1700159681475,1042,394
1700159681928,1115,385
1700159682092,1166,418
1700159682236,382,81
1700159682382,1107,414
1700159682530,1054,403
1700159682634,1128,375
1700159682661,403,107
1700159682848,1084,419
1700159683048,167,217
1700159683049,209,164
1700159683232,384,50
1700159683270,390,83
1700159683280,388,92
1700159683429,395,95
1700159683503,463,97
1700159683514,392,95
1700159683588,4094,333
1700159683612,386,73
1700159683646,382,111
1700159683722,1020,411
1700159683751,4122,162
1700159684741,401,121
1700159684743,1104,417
1700159684800,1055,452
1700159684939,388,88
1700159684976,399,130
1700159685405,1080,512
1700159685643,200,165
1700159685836,1032,97
1700159685979,401,116
1700159685989,1001,393
1700159686033,1130,428
1700159686391,1056,438
1700159686405,1151,423
1700159686446,4078,68
1700159686522,4074,98
1700159686565,1053,409
1700159686565,407,136
1700159686653,126,178
1700159686902,4079,59
1700159686986,1057,442
1700159687150,406,143
1700159687196,129,177
1700159687486,1093,396
1700159687759,206,217
1700159688011,1055,411
1700159688071,1316,161
1700159688121,206,167
1700159688125,4077,32
1700159688271,1030,405
1700159688628,1103,423
1700159688662,4092,56
1700159689034,393,75
1700159689040,957,113
1700159689273,1054,424
1700159689344,1301,401
1700159689934,1316,182
1700159689997,389,133
1700159690400,392,105
1700159691023,403,69
1700159691516,4085,116
1700159691920,1017,570
1700159692053,209,217
1700159692066,373,58
1700159692080,1020,411
1700159692193,120,14
1700159692285,1001,396
1700159692476,1069,388
1700159692508,403,111
1700159692579,209,217
1700159692626,200,167
1700159693099,396,89
1700159693407,2221,176
1700159693731,4097,52
1700159693818,1059,401
1700159693838,493,107
1700159693859,4099,70
1700159693948,1316,216
1700159694136,1314,210
1700159694170,1075,375
1700159694486,320,18
1700159694494,181,205
1700159695319,4089,61
1700159695339,1064,411
1700159695649,1121,498
1700159695690,206,163
1700159695778,4082,125
1700159695873,4105,78
1700159695894,4095,54
1700159695919,1054,537
1700159695957,371,51
1700159696017,1166,429
1700159696447,420,102
1700159696597,1095,391
1700159696619,1101,441
1700159696844,408,151
1700159697011,206,161
1700159697092,377,59
1700159697226,1313,181
1700159697361,384,89
1700159697516,1077,427
1700159697887,402,81
1700159697996,165,217
1700159698029,161,169
1700159698194,420,95
1700159698428,181,171
1700159698735,247,14
1700159698811,1080,396
1700159698856,392,99
1700159698923,1107,415
1700159698942,427,129
1700159699019,1129,396
1700159699021,1133,425
1700159699102,1314,243
1700159699614,317,18
1700159699636,375,54
1700159699670,1080,429
1700159699735,394,109
1700159699743,379,66
1700159699876,4081,60
1700159700106,401,109
1700159700186,397,127
1700159700351,206,182
1700159700622,4078,63
1700159700854,1112,418
1700159700914,1042,385
1700159700932,961,415
1700159701289,2175,87
1700159701434,390,84
1700159701580,1314,231
1700159701809,181,113
1700159701811,1030,388
1700159701818,4089,112
1700159701908,423,147
1700159702120,1856,78
1700159702310,407,94
1700159702367,388,93
1700159702498,394,85
1700159702536,1021,414
1700159702817,375,71
1700159703260,1527,90
1700159703452,128,174
1700159703481,4073,30
1700159703894,4086,41
1700159703956,1128,394
1700159703975,1030,366
1700159704028,1140,396
1700159704080,1174,381
1700159704367,1101,438
1700159704581,156,107
1700159704683,1095,418
1700159704683,1053,408
1700159704795,1053,395
1700159704799,387,64
1700159705021,902,95
1700159705347,325,18
1700159705462,1114,408
1700159705473,419,87
1700159705493,209,152
1700159705721,200,217
1700159705780,4079,169
1700159705835,393,96
1700159705937,1115,365
1700159706270,393,90
1700159706425,4078,41
1700159706586,1079,423
1700159707003,28,176
1700159707612,379,74
1700159707633,1114,408
1700159707650,1077,427
1700159707684,1126,396
1700159707830,17,175
1700159707955,379,57
1700159708021,4089,34
1700159708119,120,12
1700159708208,1128,379
1700159708352,374,58
1700159708384,126,211
1700159708422,1098,367
1700159708497,1151,411
1700159708784,212,217
1700159708872,382,86
1700159708922,194,217
1700159709011,1021,422
1700159709081,12,163
1700159709140,1066,435
1700159709140,397,133
1700159709489,433,89
1700159709556,912,122
1700159709818,417,125
1700159710780,181,109
1700159711048,200,169
1700159711178,1314,156
1700159711288,1002,411
1700159711457,2748,83
1700159711674,4078,47
1700159711803,1045,517
1700159711840,4079,81
1700159712629,309,18
1700159712651,376,66
1700159713101,1079,418
1700159713192,391,114
1700159713414,460,95
1700159713804,370,66
1700159713854,2377,90
1700159714028,1017,620
1700159714052,1057,444
1700159714087,197,162
1700159714684,996,378
1700159715146,42,150
1700159715279,1054,444
1700159715315,1002,411
1700159715409,200,162
1700159715551,1340,519
1700159716276,375,79
1700159716418,377,77
1700159716586,387,80
1700159716896,738,20
1700159716897,4099,63
1700159717251,218,138
1700159717596,419,91
1700159717770,1053,396
1700159718184,4099,36
1700159718279,4094,39
1700159718766,400,85
1700159718827,1166,402
1700159718853,4101,106
1700159718917,4104,62
1700159718975,4091,42
1700159719074,378,47
1700159719238,394,99
1700159719584,1066,408
1700159719772,1107,397
1700159720263,4087,50
1700159720320,1130,460
1700159720506,4085,75
1700159720542,1133,425
1700159720871,384,85
1700159721043,375,59
1700159721175,1322,185
1700159721237,383,81
1700159721392,1001,444
1700159721726,1128,394
1700159721814,397,161
1700159721912,4077,45
1700159721971,1020,411
1700159722051,1159,432
1700159722540,10,137
1700159722630,1101,414
1700159722819,420,98
1700159723532,120,12
1700159723794,1092,398
1700159723812,4083,34
1700159724017,126,194
1700159724416,1099,396
1700159725269,2228,73
1700159725346,2429,106
1700159725791,321,18
1700159725862,437,79
1700159726129,1130,396
1700159726265,396,50
1700159726463,1314,153
1700159726816,120,12
1700159727102,1088,375
1700159727209,129,159
1700159727388,324,18
1700159727447,1340,475
1700159727615,311,18
1700159728384,4083,56
1700159728448,218,167
1700159728512,19,152
1700159728659,4084,47
1700159728839,127,202
1700159728849,212,162
1700159728869,1046,442
1700159729164,4076,49
1700159729362,1856,78
1700159729425,401,70
1700159729650,1316,207
1700159730370,380,81
1700159730597,181,110
1700159730701,1095,396
1700159730791,4097,51
1700159730901,1114,383
1700159731181,414,184
1700159731300,407,116
1700159731357,973,395
